#T[Ga]	 a[RE]		 obliq_E[deg]	 obliq_M[deg]	 inc_M[deg]
0.427	 57.605224	 22.204585	 6.973805	 5.200800 
0.428	 57.604105	 22.204148	 6.973977	 5.200826 
0.429	 57.602999	 22.203717	 6.974146	 5.200851 
0.430	 57.601905	 22.203290	 6.974314	 5.200876 
0.431	 57.600820	 22.202867	 6.974480	 5.200900 
0.432	 57.599745	 22.202447	 6.974645	 5.200925 
0.433	 57.598675	 22.202030	 6.974809	 5.200949 
0.434	 57.597610	 22.201615	 6.974973	 5.200973 
0.435	 57.596548	 22.201201	 6.975135	 5.200997 
0.436	 57.595485	 22.200786	 6.975298	 5.201021 
0.437	 57.594420	 22.200371	 6.975462	 5.201045 
0.438	 57.593351	 22.199954	 6.975625	 5.201069 
0.439	 57.592276	 22.199535	 6.975790	 5.201093 
0.440	 57.591192	 22.199112	 6.975956	 5.201118 
0.441	 57.590097	 22.198685	 6.976124	 5.201142 
0.442	 57.588989	 22.198254	 6.976294	 5.201167 
0.443	 57.587867	 22.197816	 6.976466	 5.201192 
0.444	 57.586728	 22.197372	 6.976640	 5.201218 
0.445	 57.585571	 22.196921	 6.976817	 5.201244 
0.446	 57.584394	 22.196462	 6.976998	 5.201270 
0.447	 57.583195	 22.195995	 6.977181	 5.201297 
0.448	 57.581975	 22.195520	 6.977368	 5.201324 
0.449	 57.580730	 22.195035	 6.977559	 5.201352 
0.450	 57.579462	 22.194540	 6.977753	 5.201381 
0.451	 57.578167	 22.194036	 6.977952	 5.201410 
0.452	 57.576846	 22.193521	 6.978154	 5.201439 
0.453	 57.575496	 22.192995	 6.978361	 5.201469 
0.454	 57.574118	 22.192458	 6.978572	 5.201500 
0.455	 57.572709	 22.191910	 6.978788	 5.201531 
0.456	 57.571269	 22.191349	 6.979009	 5.201564 
0.457	 57.569796	 22.190775	 6.979235	 5.201597 
0.458	 57.568290	 22.190188	 6.979466	 5.201630 
0.459	 57.566749	 22.189588	 6.979702	 5.201665 
0.460	 57.565172	 22.188974	 6.979944	 5.201700 
0.461	 57.563556	 22.188345	 6.980192	 5.201736 
0.462	 57.561900	 22.187700	 6.980446	 5.201773 
0.463	 57.560202	 22.187039	 6.980707	 5.201811 
0.464	 57.558459	 22.186360	 6.980974	 5.201850 
0.465	 57.556668	 22.185663	 6.981249	 5.201890 
0.466	 57.554828	 22.184947	 6.981531	 5.201931 
0.467	 57.552936	 22.184211	 6.981822	 5.201973 
0.468	 57.550988	 22.183453	 6.982121	 5.202016 
0.469	 57.548983	 22.182672	 6.982428	 5.202061 
0.470	 57.546916	 22.181868	 6.982746	 5.202107 
0.471	 57.544784	 22.181039	 6.983073	 5.202154 
0.472	 57.542583	 22.180182	 6.983411	 5.202203 
